id,isi_berita,label
55,"Ketua Badan Wasit Profesional Liga Inggris (Pro Ref) Howard Webb menjelaskan terjadinya keputusan keliru gol Erling Haaland. Seharusnya gol ini tak sah.
Laga derby Manchester antara Manchester United vs Manchester City akhir pekan lalu diwarnai dua kontroversi besar. Pertama seputar kartu merah Phil Foden dan kedua adalah gol Erling Haaland.
Pada kejadian pertama, perdebatan berkisar pada apakah Bruno Fernandes seharusnya dikartu merah juga karena jadi pemicu, atau apakah kartu merah Foden berlebihan. Ini pada prosesnya agak tertutupi oleh kejadian kedua, yang memang lebih fatal dan berdampak langsung pada hasil.
Gol Haaland itu diakui badan wasit telah keliru disahkan VAR. Meski Haaland memang berada dalam posisi onside, tapi para petugas VAR kurang jeli mempertimbangkan Enzo Fernandez.
Gelandang Man City itu jelas-jelas dalam posisi offside dan mencoba menyambut bola, meski tak berhasil menyentuhnya. Dalam aturan sepakbola internasional, offside memang bisa terjadi tanpa harus berkontak langsung dengan bola.
Selama ada intensi untuk menyambut bola, maka itu dianggap mengganggu alur permainan. Dalam kasus gol Haaland, Fernandez sudah menyita perhatian bek MU Lisandro Martinez dan kiper Senne Lammens, sehingga Haaland lebih leluasa.
Howard Webb mengakui anak buahnya lalai menganalisis dampak Fernandez secara penuh.
""Keputusan di lapangan itu bukan terhadap Fernandez, melainkan Haaland. Ketika VAR memulai pengecekan, mereka melihat Haaland sebenarnya onside dengan selisih tiga sentimeter,"" ujarnya di Sky Sports.
""VAR menjadi sangat fokus ke Haaland. Dia memastikan ia (Haaland) onside, tapi ketika menjalankan pengecekan melalui APP (attacking possession phase), dia tak benar-benar mengevaluasi dampak penuh Fernandez.""
""Pada momen itu, pandangannya menyempit karena fokus Haaland, tapi anggota timnya bertugas menariknya keluar dari sudut pandang itu. Cuma sayangnya, itu tak terjadi dalam kesempatan ini. Gol ini seharusnya dianulir.""
(raw/bay)",sport
56,"Lionel Messi sudah mengumumkan pensiun dari tim nasional. Kendati demikian, Argentina tetap memanggilnya untuk laga jeda internasional mendatang.
Messi menyatakan pensiun dari Timnas Argentina pada akhir Agustus 2026. Pemain berusia 39 tahun itu mengakhiri kiprahnya di pentas internasional usai membawa Albiceleste ke final Piala Dunia 2026.
Total 207 pertandingan dimainkan Messi sejak debut di Timnas Argentina pada 2005. La Pulga menyumbang 125 gol dan 68 assist, serta mempersembahkan 2 gelar Copa America dan 1 titel Piala Dunia.
2 Pekan setelah Messi mengumumkan pensiun dari tim nasional, Argentina memanggil kembali sang pemain untuk laga persahabatan. Nama Messi jadi salah satu dari 28 pemain Argentina untuk jeda internasional September dan Oktober 2026.
Argentina dijadwalkan melawan Bolivia pada 30 September, Burkina Faso (3 Oktober), dan Benin (6 Oktober). Seluruh pertandingan digelar di Argentina.
Presiden Asosiasi Sepakbola Argentina (AFA) Chiqui Tapia angkat bicara soal pemanggilan Messi. Menurutnya itu dilakukan supaya LM10 dapat mengucapkan selamat tinggal kepada para penggemar Argentina.
Lionel Scaloni's squad list for the upcoming friendlies 🇦🇷 pic.twitter.com/lAnthh9tnQ
— Selección Argentina in English (@AFASeleccionEN) September 15, 2026
""Kepada seluruh penggemar tim nasional Argentina, saya ingin memberi tahu Anda bahwa, setelah percakapan yang kami lakukan dengan pelatih kepala tim nasional senior, Lionel Scaloni, kami telah memutuskan untuk mengundang pemain terbaik di dunia, lambang tim nasional kami, kapten kami, Lionel Andres Messi, agar ia dapat mendapatkan perpisahan yang benar-benar layak ia dapatkan pada tanggal 6 Oktober, di sini di Argentina,"" kata Tapia, dilansir dari AS Diario.
""Dan selanjutnya, setelah menerima persetujuan Lionel, kami akan mengundang semua juara dunia yang berpartisipasi bersamanya di Qatar, agar, bersama keluarga mereka, mereka dapat menemaninya dalam pertandingan yang akan tak terlupakan bagi seluruh penggemar Tim Nasional untuk menyaksikan tarian terakhir pemain terbaik di dunia,"" ujarnya.
(bay/mrp)",sport
57,"Masih sempurna di enam pertandingan pertama, Barcelona menyadari tak bisa terlalu gaspol di awal sebuah maraton. Ada isyarat rotasi lawan Racing Santander.
Barcelona mengukir start impresif dengan memenangi semua enam pertandingan pertama musim ini, lima di LaLiga dan satu di Liga Champions. Tim besutan Hansi Flick itu mencetak 26 gol dan baru kebobolan lima kali.
Rentetan kemenangan di awal musim tersebut membawa Blaugrana ke ambang sebuah rekor. Mereka bisa menjadi tim pertama dalam sejarah klub yang merangkai tujuh kemenangan di semua ajang pada awal musim.
Tapi di lain sisi, ada kesadaran bahwa beban fisik para pemain perlu ditangani sebaik mungkin. Terutama mengingat mereka berambisi melaju sejauh mungkin di seluruh tiga kompetisi.
Flick tak blak-blakan menyebut siapa saja yang akan digilir jatah bermainnya. Tapi sejauh ini Joan Garcia, Xavi Espart, Raphinha, Lamine Yamal, Pau Cubarsi, dan Pedri adalah enam pemain dengan menit bermain terbanyak.
Di lini depan, diperkirakan Karim Adeyemi dan Gabriel Jesus bisa mendapatkan kesempatan main lebih banyak.
""Kami harus mengatur menit bermain tim. Hari ini adalah hari pemulihan dan latihannya tak terlalu keras, dan kita akan lihat besok siapa yang akan bermain dan siapa yang akan mendapatkan lebih banyak waktu bermain atau menitnya dikurangi,"" kata Hansi Flick dikutip Mundo Deportivo.
""Semuanya ingin bermain dan mau berada di susunan starter, tapi kami harus mengaturnya.""
(raw/bay)",sport
58,"Al Nassr menelan kekalahan telak dari Al Ain di AFC Champions League. Cristiano Ronaldo terekam kamera ngambek di lapangan, serta kedapatan membanting lawan.
Kekalahan memalukan didapat Al Nassr pada matchday pertama AFC Champions League, Selasa (15/9/2026) malam WIB. The Global Club keok 0-4 dari klub Uni Emirat Arab Al Ain.
Houssine Rahimi jadi bintang kemenangan Al Ain dengan mencatatkan brace. 2 gol lainnya disumbangkan Soufiane Rahimi dan Giorgos Giaoumakis.
Ronaldo tampil penuh di laga Al Ain vs Al Nassr. Dia mencatatkan 5 shots (1 on target), dan 2 kali terjebak offside.
Aksi emosional ditunjukkan Ronaldo selepas gol pertama Al Ain yang dicetak Houssine Rahimi. Gol ini tercipta dari kesalahan penggawa Al Nassr Saad Al Nasser dalam mengirim bola back-pass.
Ronaldo tampak kesal dengan blunder fatal Al Nasser yang berujung gol lawan. CR7 meluapkan emosinya dengan mengangkat kedua tangan di dekat garis tengah.
Tindakan agresif kembali ditunjukkan Ronaldo dalam satu kesempatan. Pemain berusia 41 tahun itu kedapatan membanting lawan, Matias Palacios, hingga terjatuh dalam posisi tidak memegang bola.
🚨 RONALDO WHY? 😭
Cristiano Ronaldo throws an Al Ain player to the ground for Al-Nassr 😳 pic.twitter.com/lqyIrb2EMW
Video Ronaldo ngambek dan membanting Palacios viral di media sosial. Banyak yang mengecam aksi bintang Timnas Portugal itu dan mengolok-oloknya.
Pelatih Al Nassr Ange Postecoglou angkat bicara soal kekalahan timnya. Dia membela Ronaldo dan menegaskan Al Nassr kalah bukan karena sang pemain, melainkan performa tim yang buruk.
""Ronaldo tidak dapat disalahkan atas beberapa masalah teknis, karena ia adalah bagian dari tim. Al Nassr secara keseluruhan bermain buruk,"" kata Postecoglou, dilansir dari Koora.
(bay/raw)",sport
59,"Manchester United punya dua laga penting ke depan sebelum jeda internasional. Oleh karenanya, rotasi bakal dilakukan saat bertemu Brighton & Hove Albion.
Duel kontra Brighton terjadi pada Babak Ketiga Carabao Cup 2026/2027, Kamis (17/9/2026) dini hari WIB di Old Trafford. Laga yang wajib dimenangi Setan Merah demi menjaga peluang meraih trofi musim ini.
Namun, laga ini tidak akan mudah sekalipun MU bermain di kandang. Sebab mereka masih tidak konsisten penampilannya karena baru menang dua kali dari lima pertandingan di seluruh ajang, termasuk satu kemenangan dari empat laga Premier League.
Situasi ini diperparah dengan jadwal padat sehingga manajer Michael Carrick tidak punya banyak waktu melakukan eksperimen untuk skuadnya. Sebab setelah ini MU harus menghadapi Fulham di kandang lawan 20 September.
Kompetisi libur tiga pekan dulu karena ada jeda internasional sebelum dimulai lagi 10 Oktober saat bertemu Totttenham Hotspur. Itulah mengapa Carrick harus pintar-pintar meracik skuad sambil menjaga kebugaran para pemainnya.
Ada potensi para pemain seperti Andrey Santos, Leny Yoro, Ayden Heaven, Mason Mount, Benjamin Sesko, Shea Lacey, dan Karl Darlow akan dimainkan lawan Brighton.
""Kami harus memutuskan itu memang (rotasi skuad). Saya rasa kami sudah melakukan pergantian itu pekan kemarin setelah main di Liga Champions dan kami juga sedkit melakukan perubahan saat laga berjalan. Itulah keputusannya,"" ujar Carrick seperti dikutip ESPN.
""Sangat penting bagi kami untuk menang dan penting juga menjaga kondisi skuad, membuat para pemain bisa mencapai performa terbaiknya, fit, dan bermain semuanya. Tapi kami pastinya ingin menang di laga hari Rabu ini.""
| Baca juga: Manchester United Masih Percaya Carrick | 
(mrp/raw)",sport
60,"Papua - Mimika Sport Complex menjadi tempat anak-anak menempa kemampuan sepakbola. Di sana, mereka berlatih, belajar, dan mengejar mimpi menjadi pesepakbola profesional
Foto Sport
Dari Mimika, Anak Papua Mengejar Mimpi di Lapangan Hijau
Rabu, 16 Sep 2026 09:45 WIB
Anda menyukai artikel ini
Artikel disimpan",sport
61,"Max Dowman mencetak dua gol untuk membawa Arsenal menang 4-2 di markas Ipswich Town. Mikel Arteta memuji penampilan bocah 16 tahun itu.
Dowman gol pembuka dan gol ketiga Arsenal di markas Portman Road, Rabu (16/9/2026) dini hari WIB. The Gunners pun lanjut ke babak keempat Carabao Cup atau Piala Liga Inggris.
Dua gol itu tercipta lewat pergerakan berani, dengan Dowman merangsek dan ditutup penyelesaian yang tenang. Manajer Arsenal Mikel Arteta puas dengan pertunjukan talenta Dowman, sembari menjelaskan kenapa pemainnya itu belum banyak terlibat di pertandingan.
Laga malam tadi adalah penampilan pertamanya musim ini. Musim lalu ia bermain 11 kali di semua ajang, dengan menit yang masih amat terbatas (310 menit).
""Max itu brilian. Beberapa aksinya membuat perbedaan dan luar biasa. Kami tahu talentanya dan kami harus menjaganya. Lingkungan di sekitarnya itu sangat bagus, jadi selangkah demi selangkah,"" ujar Arteta kepada Sky Sports.
""Dia baru 16 tahun dan kami harus berhati-hati. Kami tak ingin menghentikannya, tapi kami harus mengembangkannya. Kami sepenuhnya sadar dengan apa yang dibutuhkannya dan dia akan punya kesempatan penuh untuk bermain.""
(raw/bay)",sport
62,"Tak bisa dipungkiri bahwa Ducati masih jadi tolok ukur di MotoGP. Lantas, mengapa Fabio Quartararo tak mencoba bergabung dengan tim yang bernaung di Ducati?
El Diablo akan mengakhiri kerja samanya selama delapan tahun dengan Yamaha pada akhir MotoGP 2026. Quartararo telah mengumumkan akan memperkuat Honda pabrikan mulai musim depan.
Kesulitan Yamaha di empat musim terakhir jadi latar belakangnya. Quartararo belum lagi memenangi balapan sejak jadi kampiun di Sachsenring pada 2022 alias empat tahun lalu. Semakin mengecewakan karena Quartararo hanya sekali naik podium (P2) dalam 61 seri terakhir.
Di tengah Yamaha yang jeblok, Ducati justru mendominasi. Para penunggang Desmosedici menyapu bersih empat musim terakhir dengan titel-titel juara dunia yang diraih Francesco Bagnaia (2), Jorge Martin, dan Marc Marquez.
Enam pebalap telah dipastikan akan menunggangi motor Ducati pada 2027. Ducati pabrikan mengandalkan duet Marquez dan Pedro Acosta, sedangkan tim-tim satelit seperti Gresini dan VR46 menandemkan Joan Mir dan Daniel Holgado serta Fermin Adelguer dan Nicolo Bulega berturut-turut.
| Baca juga: Bezzecchi Jatuh Bukan karena Rasakan Tekanan | 
Fabio Quartararo menjelaskan alasannya memilih Honda sekaligus tak mencoba mendapatkan kursi pebalap di tim Ducati. ""Karena kupikir Honda, selama beberapa tahun sampai sekarang, telah menjalani periode di mana mereka ingin juara lagi,"" ujar rider Prancis ini.
""Honda mengerahkan seluruh sumber daya yang mereka punya untuk comeback. Dengan perubahan regulasi, motor-motor baru, dan ban baru, kurasa Honda bisa membuat kejutan dan memproduksi sebuah motor yang sangat kompetitif.""
""Kami pernah bertemu dengan beberapa pabrikan, termasuk Honda. Di pertemuan-pertemuan itu, aku punya banyak sekali pertanyaan, dan tidak hanya menjawab pertanyaan-pertanyaanku, mereka menunjukkan kepadaku banyak hal tentang proyek mereka yang membuatku memutuskan untuk bergabung,"" Quartararo mengatakan kepada Motorsport.
(rin/rin)",sport
63,"Barcelona punya kans memecahkan rekor saat melawan Racing Santander. Tapi Pelatih Barca Hansi Flick meminta timnya untuk tak menjadikan itu fokus.
Barcelona akan menjamu Racing Santander di Camp Nou, Kamis (17/9/2026) dini hari WIB, dalam lanjutan Liga Spanyol. Tim besutan Flick itu menatap kesempatan untuk memecahkan rekor start terbaik.
Blaugrana sudah menyapu bersih enam laga pertama musim ini dan ini menyamai catatan tiga tim dari era sebelumnya. Mereka sejajar dengan tim polesan James Bellamy pada 1929/1930, lalu arahan Ljubisa Brocic pada 1960/1961, dan timnya Ernesto Valverde pada 2018/2019.
Seluruh tiga tim itu gagal memenangi laga yang ketujuh. Maka jika bisa mengatasi Racing Santander, Barcelona-nya Flick akan menjadi yang pertama memenangi seluruh tujuh partai awal musim di semua kompetisi.
Tapi Flick merasa pembahasan soal rekor ini tak terlalu penting. Ia percaya timnya cuma perlu fokus ke meraih kemenangan sebagaimana biasanya.
""Saya bukan tipe yang suka memecahkan rekor dan hal-hal semacam itu. Kami ingin memenangi pertandingan dan itulah yang jadi fokusnya, memenangi laga berikutnya,"" ujarnya dikutip Mundo Deportivo.
""Besok kami punya pertandingan penting di rumah melawan tim yang bermain sangat baik, rasanya sangat menyenangkan melihat mereka bermain. Mereka itu berani, bagus dalam memenangi bola-bola kedua, dan punya kedalaman saat menyerang.""
""Kami harus fokus dan menunjukkan bahwa kami ini lebih baik. Ini tidak akan mudah, tapi kami mampu kok.""
Racing Santander saat ini ada di peringkat 10 LaLiga, mengumpulkan tujuh poin hasil dari dua kemenangan dan satu kali imbang di lima pertandingan.
(raw/mrp)",sport
64,"Liverpool memang harus susah payah mengalahkan Tottenham Hotspur. Namun, secara keseluruhan The Reds nyaris mendekati keinginan sang manajer Andoni Iraola.
Liverpool menghadapi Tottenham di Babak Ketiga Carabao Cup, Rabu (16/9/2026) dini hari WIB. Menurunkan banyak pemain lapis keduanya, Liverpool tampil agresif dengan menciptakan enam peluang dan dua shot on target di babak pertama.
Alexis Mac Allister membawa timnya memimpin pada menit ke-21. Cody Gakpo menggandakan skor di menit ke-54 sebelum Tottenham membalas lewat Conor Gallagher pada menit ke-60.
Gol Gallagher sempat membuat Liverpool dalam tekanan dan beberapa kali tim tamu hampir mencetak gol, sebelum Dominik Szoboszlai memastikan kemenangan 3-1 timnya di masa injury time.
Hasil yang bikin Andoni Iraola selaku manajer senang karena pelan-pelan Liverpool mulai bermain sesuai keinginannya. Sebab boleh dibilang performa Liverpool di liga masih naik-turun karena baru sekali menang dan tiga kali seri.
""Saya rasa laga berjalan dengan fase berbeda-beda. Kami menekan lawan habis-habisan dan unggul, lalu ketika kami unggul, mereka malah bisa menekan kami, khususnya bikin kami kesulitan dari bola mati. Saya rasa kami tampil oke,"" ujar Iraola kepada ITV Sport.
""Saya merasakan energi dan semua pemain menekan lawan, saat kami lagi bagus-bagusnya. Itu mendekati versi yang kami inginkan.""detiksport
(mrp/raw)",sport
65,"Manchester United bakal kehilangan salah satu pemain muda berbakatnya. Dia adalah JJ Gabriel yang ingin meninggalkan klub demi mencari jam terbang.
Nama Gabriel memang melesat musim lalu ketika dia tampil mantap bersama Tim U-18 Setan Merah. Dia membuat 26 gol dan empat assist dari 29 laga yang membuatnya dinobatkan sebagai pesepakbola muda terbaik MU musim lalu.
Dia jadi pemain termuda yang menerima Jimmy Murphy Young Player of The Year. Gabriel juga jadi pemain terbaik Premier League U-18 musim lalu.
Performa itu berlanjut musim ini saat Gabriel bikin lima gol dan dua assist dari tiga pertandingan. Wajar jika Gabriel digadang-gadang bakal jadi bintang masa depan MU.
| Baca juga: Manchester United Masih Percaya Carrick | 
Sayangnya, hal itu bisa gagal terwujud karena Gabriel ingin cabut dari klub. Dikutip The Athletic, Gabriel sudah mengajukan surat pencabutan registrasi dari tim U-18 MU sehingga dia bisa dinyatakan bebas dari kontrak.
Gabriel memang belum mendapat kontrak profesional sehingga dia bisa saja diambil klub lain. Dengan situasi saat ini, maka Gabriel kemungkinan akan mencari klun yang dianggap cocok untuk perkembangan kariernya dan bisa memberinya kesempatan main lebih besar.
Keputusan Gabriel ini mengejutkan MU mengingat tidak ada masalah sama sekali dengan pemain. Bahkan manajer Michael Carrick berencana memasukkan Gabriel ke dalam skuad yang bertemu Brighton & Hove Albion di Babak Ketiga Carabao Cup tengah pekan ini.
Bahkan Gabriel sudah menghapus segala hal soal MU di akun instagramnya, baik foto maupun biografi. Sejumlah klub top Eropa seperti Real Madrid, Barcelona, dan Bayern Munich memang meminatinya.
Awas salah pilih, Gabriel.
(mrp/raw)",sport
66,"Persija Jakarta terusir dari ibu kota saat menjamu Java United. Stadion Kapten I Wayan Dipta menjadi lokasi alternatif, dengan ketentuan laga tanpa penonton.
Persija dijadwalkan menjamu Java United pada pekan ke-3 Super League 2026/2027, Sabtu (19/9/2026). Bersamaan dengan jadwal ini, dua stadion di Jakarta akan digunakan untuk kepentingan lain.
Stadion Utama Gelora Bung Karno (SUGBK) ditutup buat persiapan FIFA ASEAN Cup 2026, sementara Jakarta International Stadium (JIS) di-booking untuk keperluan konser. Panitia Pelaksana (Panpel) Persija akhirnya terpaksa memilih Bali untuk memainkan laga kandang kontra Java.
""Sebenarnya Panpel sudah berupaya menggelar laga ini di Jabodetabek. Stadion Patriot dipastikan tidak bisa karena ada pertandingan Liga 2. Lalu ada opsi kita pindahkan ke Pakansari,"" kata Ketua Panpel Persija Albint Laurent kepada wartawan, Selasa (15/9).
""Teman-teman di Pakansari sebenarnya sudah terbuka untuk Persija bermain di sana. Namun, di Pakansari ada kegiatan lari dan HUT PMI Kabupaten Bogor. Sempat ada opsi bermain di Stadion Sultan Agung. Namun, lampu penerangannya kurang memadai. Akhirnya kami putuskan bermain di Bali. Sempat ada opsi juga di Maguwoharjo tapi cancel karena ada event motor,"" ujarnya menambahkan.
Sudah terusir jauh dari Jakarta, laga di Bali tidak bisa digelar dengan penonton pula. Persija Jakarta harus rela memainkan partai kandang rasa tandang, juga tanpa dukungan dari The Jakmania.
Dijelaskan Laurent, situasi di Bali sedang tidak memungkinkan untuk menggelar laga dengan penonton. Macan Kemayoran terpaksa bermain dalam kesunyian.
""Untuk laga besok disayangkan tidak boleh ada penonton. Bahkan, undangan tamu compliment juga tiak boleh. Dikarenakan ada Pilkades serentak di Gianyar. Yang boleh hadir di stadion sesuai di regulasi. Pertandingan tetap digelar sesuai jadwal,"" ucap Laurent.
(mro/rin)",sport
